kepid,koi_steff,koi_srad,ra,dec,koi_kepmag,koi_time0bk,koi_impact,koi_prad,koi_period,koi_duration,koi_disposition
5444334,5520.0,0.818,290.50125,40.6945,15.916,131.78816,0.571,1.2,0.759763198,3.083,FALSE POSITIVE
10139620,6109.0,1.029,291.26672,47.114769,15.423,138.0835,0.3052,2.68,372.37369,12.33,FALSE POSITIVE
8686373,6501.0,1.854,290.73001,44.836121,13.666,145.69736,0.965,4.59,126.55719,8.079,CANDIDATE
5386264,4756.0,0.62,297.77292,40.589088,14.844,140.8323906,0.321,0.52,12.435190544,3.8305,FALSE POSITIVE
3867615,6053.0,1.26,295.70111,38.945831,13.358,207.57757,0.02,1.58,20.0983676,5.207,CONFIRMED
3218844,6018.0,0.975,286.46753,38.385971,15.681,171.8254,0.033,2.21,85.112898,2.503,FALSE POSITIVE
7256914,5575.0,1.308,281.82318,42.811169,13.955,133.80584,0.895,1.19,2.41750021,4.33,CANDIDATE
7256914,5575.0,1.308,281.82318,42.811169,13.955,134.23275,0.855,1.23,4.03357434,5.886,CANDIDATE
3542222,6043.0,0.901,290.74918,38.659111,15.213,131.894825,1.321,33.96,0.504426087,1.6276,FALSE POSITIVE
6871071,5640.0,1.515,294.13791,42.370499,14.686,137.38342,0.216,1.6,7.66462913,3.614,CANDIDATE
5530112,6457.0,1.196,290.65839,40.778542,14.158,131.8295,0.118,3.09,9.6887216,2.0,CANDIDATE
6226908,5569.0,1.019,297.58392,41.541229,15.412,135.26526,0.87,3.78,19.597317,4.508,CONFIRMED
5906694,4522.0,0.655,299.3519,41.19574,14.885,144.18426,0.128,1.36,13.06243545,3.244,CANDIDATE
10186945,5077.0,0.825,281.44067,47.246471,14.549,131.79065,0.4,1.14,0.793663156,0.8244,FALSE POSITIVE
4636565,5541.0,1.967,285.41519,39.776009,12.511,133.0785,0.567,1.51,2.81401302,5.801,FALSE POSITIVE
9956082,6260.0,1.063,293.88141,46.838879,15.331,134.70305,0.277,1.38,3.74031708,2.394,CONFIRMED
7761585,6045.0,0.955,294.64081,43.45393,15.971,186.434,0.1543,2.48,205.30627,7.86,FALSE POSITIVE
3241248,5100.0,4.569,292.99329,38.319489,13.211,131.68639,1.227,129.67,0.978046982,2.6137,FALSE POSITIVE
9716302,5134.0,0.752,294.30887,46.413052,16.49,132.04547,0.474,1.49,1.332566763,4.001,FALSE POSITIVE
2708286,5706.0,1.12,290.31827,37.91098,15.157,132.66204,1.035,6.4,1.89131005,5.687,FALSE POSITIVE
6755944,6105.0,2.304,283.76407,42.222172,13.447,131.80142,0.938,2.24,0.692978457,1.1366,CONFIRMED
10419797,,,297.25598,47.550491,15.149,169.262,,,87.140633,18.11,FALSE POSITIVE
6515335,5817.0,0.87,289.61908,41.927189,15.692,310.2503,1.2682,28.39,185.53285,31.46,FALSE POSITIVE
7777471,5904.0,0.867,298.86102,43.417679,14.549,131.8742,0.715,0.9,0.885131111,3.377,FALSE POSITIVE
10294509,5341.0,0.743,298.71082,47.369911,15.699,132.50369,0.514,1.33,1.85447373,2.665,FALSE POSITIVE
3112129,5957.0,0.937,290.33719,38.205009,14.374,132.16692,0.037,0.99,0.487656278,1.0129,CANDIDATE
3003019,6029.0,1.098,294.29196,38.138771,14.564,131.61123,0.693,1.41,0.502622858,3.085,FALSE POSITIVE
9334893,4729.0,0.525,288.45605,45.80212,13.831,150.6791,0.476,0.63,31.8055128,3.979,CONFIRMED
3103212,5692.0,1.004,287.75903,38.281551,14.359,133.5121,0.665,0.96,3.25424652,5.378,CANDIDATE
10000941,5115.0,0.854,286.81937,46.91169,13.632,133.72225,0.309,0.8,3.50472344,1.9464,CONFIRMED
9455677,5349.0,1.032,287.47122,46.080662,15.259,208.79191,0.096,2.57,124.827797,6.479,CONFIRMED
6871071,5975.0,0.9,294.13791,42.370499,14.686,133.74078,0.3789,1.05,11.9294568,3.193,CANDIDATE
7690855,4223.0,0.557,294.53149,43.398659,14.04,132.166816,1.226,15.72,0.786260569,4.556,FALSE POSITIVE
5649837,6052.0,0.863,299.07944,40.825642,15.248,131.95507,1.224,23.2,0.597934463,3.1225,FALSE POSITIVE
10141938,5513.0,0.724,292.16028,47.166649,14.659,148.5386,1.7475,60.3,360.76458,21.22,FALSE POSITIVE
8029197,5851.0,1.555,291.9632,43.88166,12.643,132.36514,0.45,1.02,2.15292788,3.043,FALSE POSITIVE
12257886,6131.0,0.945,291.22729,50.921791,15.181,132.42844,0.577,1.28,2.61585431,6.519,FALSE POSITIVE
10875007,6274.0,1.232,296.9621,48.25639,14.718,140.15819,0.879,1.71,9.54699216,5.063,CANDIDATE
10875007,6274.0,1.232,296.9621,48.25639,14.718,133.85125,0.96,1.82,14.708641,5.394,CANDIDATE
11465651,6404.0,1.142,296.62704,49.353901,14.681,136.97538,0.706,1.99,31.3351094,6.071,CANDIDATE
5036480,5767.0,0.881,297.86734,40.10257,15.213,132.52463,0.337,1.06,1.061002863,1.962,FALSE POSITIVE
10275077,5086.0,1.783,292.27005,47.307362,14.661,135.9933,0.0406,3.45,363.35755,19.85,FALSE POSITIVE
6592832,6135.0,0.974,287.47369,42.00375,15.293,132.09187,0.401,1.1,0.924821319,2.594,FALSE POSITIVE
8524346,6102.0,1.125,300.61877,44.594391,13.726,133.00892,0.982,2.43,4.4697452,5.33,FALSE POSITIVE
3937814,5323.0,0.995,286.05243,39.09605,15.188,213.4044,0.023,2.68,214.881456,9.581,CONFIRMED
5551228,5692.0,0.866,296.49731,40.765629,15.593,195.9104,0.974,3.55,122.906853,15.97,FALSE POSITIVE
5471271,6231.0,1.084,297.60681,40.656479,13.598,141.8461927,0.056,0.8,12.422216754,6.5533,FALSE POSITIVE
5881120,6032.0,0.973,293.31827,41.116669,13.809,135.31157,0.985,1.1,4.85018974,5.676,CANDIDATE
3248696,5576.0,0.729,294.74246,38.301811,15.27,483.2484,0.025,2.53,383.43595,11.059,FALSE POSITIVE
4548098,6202.0,1.122,287.41006,39.65868,12.692,133.06936,0.064,0.77,3.82315697,2.388,CANDIDATE
5306383,5765.0,0.998,299.12286,40.489071,13.319,131.73901,0.266,0.9,0.842336445,1.519,FALSE POSITIVE
5446285,,,291.14807,40.669399,13.113,187.5194914,,,339.42934084,7.5,FALSE POSITIVE
7021681,3780.0,0.511,287.85812,42.542629,15.108,140.3975,0.777,0.75,13.6032081,2.592,CANDIDATE
5041847,5762.0,0.989,298.91278,40.110851,14.582,132.120912,1.271,36.84,0.914468919,2.695,FALSE POSITIVE
3836558,5649.0,0.884,286.99091,38.916222,14.608,131.99974,0.723,1.08,1.54039744,1.787,FALSE POSITIVE
4770617,6172.0,1.471,297.47711,39.877239,14.806,137.06123,0.697,2.52,8.45805119,2.998,CONFIRMED
6106282,4133.0,0.561,285.34995,41.452209,15.134,215.5204,0.046,1.61,101.1107014,8.029,CONFIRMED
4946584,6434.0,1.166,297.36047,40.056141,13.819,132.133484,1.356,49.37,0.907943645,1.9144,FALSE POSITIVE
6463499,5780.0,2.478,297.49054,41.8326,13.939,166.1513,0.977,7.13,94.446856,7.502,FALSE POSITIVE
8254882,6058.0,1.612,298.38754,44.151962,12.6,132.11002,0.042,0.88,0.92565941,1.488,FALSE POSITIVE
4078311,5585.0,0.972,296.5105,39.173321,15.308,134.02155,0.234,2.41,9.84262076,1.6018,CANDIDATE
5475735,5269.0,0.727,298.57779,40.681438,14.395,134.1641,0.71,0.78,2.99194823,4.39,FALSE POSITIVE
11709124,5688.0,0.971,289.78052,49.89653,14.534,179.09948,0.712,3.05,62.3026877,7.509,CONFIRMED
9022166,5508.0,1.988,291.88004,45.387932,12.848,179.49813,0.791,4.21,72.3826983,8.279,CONFIRMED
10075409,5054.0,0.74,291.90503,47.094929,15.892,159.4314,0.3698,2.34,360.33012,15.16,FALSE POSITIVE
7038096,6147.0,1.096,293.18408,42.528019,14.65,131.79596,0.822,1.93,0.566803149,1.643,FALSE POSITIVE
3345973,6771.0,2.259,292.38293,38.40057,14.335,143.8142,0.591,3.64,15.3466028,4.966,FALSE POSITIVE
11967788,6422.0,1.421,294.03436,50.371651,13.166,133.12054,0.326,1.53,7.23531329,3.338,CANDIDATE
11972872,4978.0,0.762,296.34622,50.390789,15.169,131.906467,0.94,7.54,0.531106622,3.0293,FALSE POSITIVE
9899233,6077.0,0.999,295.16696,46.754341,15.164,132.05767,0.746,1.23,1.332547503,4.521,FALSE POSITIVE
3103227,5929.0,1.363,287.76456,38.294701,14.9,272.79566,0.066,3.71,225.585245,11.166,CONFIRMED
4850961,6392.0,1.162,295.78552,39.907921,15.152,133.92177,0.817,2.74,24.4972683,5.43,CONFIRMED
3102309,5596.0,1.015,287.45532,38.23959,13.598,132.3097,0.937,0.71,4.20253859,5.389,FALSE POSITIVE
8521059,6610.0,1.313,299.75021,44.561981,13.94,131.80805,1.225,33.97,0.535578808,1.7973,FALSE POSITIVE
5217574,5764.0,0.863,298.90012,40.303589,15.863,132.21767,0.65,1.19,0.89486317,2.657,FALSE POSITIVE
7199060,6951.0,2.758,291.38602,42.709129,12.972,191.65639,0.968,8.0,64.1862264,8.485,CANDIDATE
8439323,5834.0,0.797,294.98059,44.425301,14.667,134.68092,0.739,1.65,4.62602867,0.643,CANDIDATE
4458082,6688.0,1.347,289.74731,39.523453,13.827,133.39108,0.888,1.83,8.93484887,2.579,CANDIDATE
5551228,5716.0,0.872,296.49731,40.765629,15.593,318.8424,1.9265,91.06,368.71479,16.46,FALSE POSITIVE
11967788,6422.0,1.421,294.03436,50.371651,13.166,132.4538,0.034,1.02,4.93211932,3.144,CANDIDATE
7733731,6109.0,2.326,283.12854,43.45686,13.269,135.14503,0.086,2.04,4.85819429,5.356,CANDIDATE
6862332,5754.0,0.905,291.58517,42.367229,15.644,341.26197,0.79,4.44,119.0192648,8.1,FALSE POSITIVE
10714072,5365.0,1.533,283.78702,48.02956,13.801,133.42739,0.015,1.95,8.40693068,1.866,CONFIRMED
3110177,5766.0,0.929,289.84286,38.237049,14.803,134.6684,0.596,0.81,3.39904814,2.922,CANDIDATE
10992011,5043.0,0.819,298.53549,48.419479,14.655,132.37246,0.224,1.19,0.974479091,1.866,FALSE POSITIVE
8128247,3812.0,69.001,300.60422,43.902946,13.334,134.4442,0.094,57.36,3.57017774,4.473,FALSE POSITIVE
6276994,6241.0,1.031,289.17761,41.695171,14.363,131.83599,0.532,0.77,1.10601182,2.577,FALSE POSITIVE
9674564,5668.0,0.912,300.4068,46.378941,14.046,132.4527832,0.08,1.21,6.873655305,3.5415,FALSE POSITIVE
5942808,4922.0,0.823,285.21667,41.282429,15.622,131.90594,0.553,1.76,0.626281766,1.1812,CANDIDATE
3232249,4832.0,0.746,290.6864,38.355598,15.424,131.75303,0.403,0.8,1.183505016,1.275,CANDIDATE
5688683,4353.0,0.603,285.69,40.99453,13.435,133.1555,0.787,0.99,2.790643481,0.6871,CANDIDATE
6607644,5196.0,0.889,292.28659,42.07246,14.5,132.16504,0.592,0.79,0.971915957,1.6023,CONFIRMED
7610663,5755.0,0.993,292.78461,43.215981,13.421,133.98825,0.287,0.9,3.03196812,1.723,CONFIRMED
5565707,6635.0,7.146,299.42017,40.73838,12.855,131.861,0.394,5.27,1.2940561,0.97,FALSE POSITIVE
1293031,6341.0,5.302,291.02097,36.903648,12.915,131.97457,0.988,9.19,0.53936593,5.434,FALSE POSITIVE
7449554,5583.0,1.53,293.20377,43.057011,15.61,131.50051,0.876,3.79,15.9042402,2.093,CANDIDATE
4067110,6611.0,7.435,294.08896,39.128101,12.855,131.49953,1.192,168.34,0.735146413,5.053,FALSE POSITIVE
8694309,5609.0,1.31,293.8067,44.867352,12.9,131.92381,0.544,0.9,0.827351796,2.1885,FALSE POSITIVE
8282651,4478.0,0.651,284.10779,44.245811,15.658,131.67875,0.4265,1.32,4.16288745,0.678,CANDIDATE
7818447,2661.0,0.116,290.47928,43.505268,13.593,131.590434,1.282,4.96,0.618952198,2.8244,FALSE POSITIVE
11569475,6740.0,12.08,296.61078,49.567039,13.449,132.13735,1.07,125.56,1.31723412,7.284,FALSE POSITIVE
5688683,4353.0,0.603,285.69,40.99453,13.435,131.75425,0.034,0.55,4.44902309,1.373,FALSE POSITIVE
8222627,5023.0,2.571,287.50375,44.167259,13.875,131.56919,0.464,2.39,1.121733366,1.032,CANDIDATE
8951205,5431.0,0.717,291.20419,45.238392,15.309,132.80914,0.458,1.28,4.95060632,1.719,CANDIDATE
5700900,5982.0,0.96,290.31039,40.98143,15.813,287.504,1.181,23.99,379.08202,33.87,FALSE POSITIVE
7026477,6705.0,1.524,289.55566,42.572048,13.974,312.1401,0.4314,2.87,366.31509,12.41,FALSE POSITIVE
9402583,5041.0,0.728,291.24924,45.92149,15.89,132.03219,0.267,0.9,0.536544193,2.918,FALSE POSITIVE
7838675,5718.0,0.863,296.92361,43.566471,14.658,132.45541,0.137,0.85,1.005205893,1.63,CONFIRMED
8700537,6109.0,0.941,295.93921,44.837379,14.372,158.9316,1.187,20.79,43.796785,18.84,FALSE POSITIVE
10858785,6086.0,0.921,290.72519,48.210411,15.868,132.34095,1.2,21.96,0.952371227,3.926,FALSE POSITIVE
9640907,6194.0,1.069,287.95279,46.33176,15.693,132.0149343,0.291,1.28,1.089088292,1.8599,FALSE POSITIVE
7515670,,,287.80408,43.168961,15.206,132.6197092,,,1.1518407,2.53,FALSE POSITIVE
9551430,5607.0,0.766,300.18863,46.185768,15.553,134.5191,1.235,22.2,7.7553808,22.321,FALSE POSITIVE
3228986,6238.0,1.191,289.80322,38.366692,14.184,132.22503,0.86,1.27,0.730949487,2.367,FALSE POSITIVE
7100673,5574.0,1.065,285.72849,42.65453,12.639,134.22411,0.374,0.83,3.95116635,2.566,CONFIRMED
7100673,5574.0,1.065,285.72849,42.65453,12.639,132.86232,0.017,0.7,2.89223998,2.521,CONFIRMED
4138557,5908.0,1.862,285.5921,39.206268,11.968,131.90235,1.158,37.93,0.991552822,1.135,FALSE POSITIVE
2708278,5285.0,0.927,290.31589,37.977779,14.486,132.7082,0.198,0.93,1.89124187,4.415,FALSE POSITIVE
3747817,5273.0,0.801,291.67682,38.874908,14.838,217.3573,0.04,2.41,184.77271,9.568,CONFIRMED
8483366,5737.0,0.872,286.58932,44.5247,15.814,203.1308,0.1658,2.82,392.49728,10.53,FALSE POSITIVE
7758018,6025.0,0.999,293.53253,43.406151,15.445,404.2733,0.3923,3.14,363.41165,14.79,FALSE POSITIVE
9071593,5225.0,0.859,283.29214,45.434109,15.48,148.75407,0.556,1.81,59.284064,5.42,CANDIDATE
10089911,6303.0,3.53,297.1243,47.037022,13.487,138.24776,0.906,6.14,6.96704926,3.73,CONFIRMED
3247404,5780.0,1.0,294.46231,38.381912,18.533,136.4718,1.227,47.94,8.8109721,4.822,FALSE POSITIVE
11415243,4798.0,0.707,297.285,49.21246,14.061,211.43982,0.083,1.69,168.81133,6.582,CONFIRMED
3548044,5670.0,0.95,292.32645,38.657581,13.865,163.55972,0.317,1.71,67.968656,7.948,CONFIRMED
8264402,6163.0,1.313,300.94568,44.164688,12.853,271.3671,0.959,3.36,215.956008,10.425,CANDIDATE
7773179,6084.0,0.983,297.81674,43.440411,14.758,133.27151,0.615,1.06,2.15681538,5.115,FALSE POSITIVE
11017094,5271.0,0.648,284.74942,48.558128,15.017,132.10298,1.196,15.38,0.708563091,6.347,FALSE POSITIVE
3129238,5341.0,0.759,294.3035,38.203011,12.334,131.51,0.194,0.55,2.00870696,4.87,CANDIDATE
5956633,5713.0,0.893,290.60129,41.26902,15.501,307.2714,0.235,2.4,366.24282,15.76,FALSE POSITIVE
9899065,5157.0,0.62,295.10251,46.732922,15.86,132.0473,0.559,0.81,1.33256418,4.701,FALSE POSITIVE
7907808,4968.0,1.755,297.08301,43.679951,14.511,132.09997,0.301,1.48,0.655939788,1.318,CANDIDATE
5471792,5611.0,1.632,297.75125,40.647388,13.369,141.5008,0.982,2.19,12.4258833,24.83,FALSE POSITIVE
11145831,6273.0,1.044,295.64212,48.773071,15.167,132.11351,0.38,1.24,1.387838134,2.252,FALSE POSITIVE
11444952,5569.0,0.829,285.81662,49.352699,14.261,132.16318,1.187,19.06,0.678349364,3.092,FALSE POSITIVE
8647295,5445.0,0.855,298.84119,44.749889,14.592,132.3717,1.247,26.91,1.022028468,8.866,FALSE POSITIVE
3444098,8855.0,2.858,291.55807,38.546219,14.338,131.57754,0.608,6.73,0.72359699,1.326,FALSE POSITIVE
5112567,6770.0,1.623,295.31842,40.208961,13.391,131.4952,1.149,34.69,1.6156052,14.55,FALSE POSITIVE
2708343,4476.0,0.633,290.33362,37.911171,15.171,132.66252,0.439,0.9,1.8913182,4.374,FALSE POSITIVE
3348090,6501.0,3.247,292.92432,38.44228,13.464,132.89661,0.471,2.6,2.43585046,2.088,FALSE POSITIVE
9282762,6099.0,1.028,292.6069,45.701408,15.708,132.05269,0.649,1.12,1.33255441,3.828,FALSE POSITIVE
3117046,6373.0,1.047,291.56772,38.267109,14.821,415.3142,0.317,2.37,359.1015,11.461,FALSE POSITIVE
6311520,6419.0,1.142,298.67731,41.640282,13.956,131.80464,1.198,27.05,0.941840589,5.06,FALSE POSITIVE
5201115,5872.0,1.157,295.5571,40.321209,12.861,131.81736,0.719,1.19,1.728521892,3.361,FALSE POSITIVE
2708203,6569.0,0.927,290.29932,37.908932,13.517,132.6891,0.677,0.81,1.89125855,5.415,FALSE POSITIVE
4150496,5880.0,0.893,289.71487,39.283871,15.534,136.65308,1.185,20.38,8.65312868,3.376,FALSE POSITIVE
11401767,6056.0,1.209,291.2562,49.258949,14.881,149.06413,0.907,2.25,30.0899459,6.654,CONFIRMED
9655005,7872.0,3.367,294.20068,46.327221,11.915,132.65615,0.617,2.39,1.39862757,9.625,CANDIDATE
11709124,5688.0,0.971,289.78052,49.89653,14.534,136.87361,0.163,1.32,9.91937693,4.326,CONFIRMED
3851194,5837.0,2.338,291.71054,38.96273,13.815,131.82791,0.622,1.77,0.918510251,2.587,FALSE POSITIVE
8613535,6249.0,1.076,286.97128,44.708302,14.456,140.16526,0.112,1.47,9.47850818,6.154,CONFIRMED
5092655,5067.0,0.715,289.79135,40.299431,15.729,131.74358,0.2514,1.28,0.783258387,2.2926,CANDIDATE
3955817,5072.0,0.825,291.91916,39.02227,14.955,135.0304,0.201,1.1,4.24263096,2.582,CONFIRMED
10661778,5780.0,1.0,290.29623,47.990364,17.661,131.80615,0.969,10.75,1.231363214,5.8101,FALSE POSITIVE
5513857,5465.0,0.819,284.34839,40.72826,15.443,131.81199,0.464,0.91,0.755101928,3.044,FALSE POSITIVE
10272389,5270.0,0.77,291.1781,47.322941,14.34,133.0783,0.508,1.13,4.56447463,6.415,FALSE POSITIVE
4679687,5432.0,0.872,297.58023,39.702702,15.32,132.444316,1.261,30.48,1.027904857,1.6381,FALSE POSITIVE
7968683,4723.0,0.696,294.78763,43.739021,15.964,236.4537,0.957,3.62,367.95566,21.877,FALSE POSITIVE
10360722,4999.0,0.843,298.89877,47.463089,15.031,238.76817,0.028,2.75,163.692336,6.853,CONFIRMED
9091755,5932.0,0.798,292.93121,45.40427,15.144,132.30528,0.974,1.91,1.106529843,6.258,FALSE POSITIVE
3852476,5267.0,4.525,292.03525,38.945911,13.075,166.3408,0.057,6.88,111.741576,3.83,FALSE POSITIVE
9700449,6321.0,1.058,287.03952,46.481701,15.092,147.5465,0.036,1.93,110.461746,12.46,CANDIDATE
6349881,5275.0,0.969,286.57617,41.741459,15.717,319.73002,0.633,3.24,198.088873,7.955,CONFIRMED
9851970,4965.0,0.736,299.0473,46.68557,15.471,131.5344,0.168,0.77,1.08193721,4.788,FALSE POSITIVE
6140059,6198.0,1.239,296.3566,41.455391,13.519,137.942,0.931,1.73,44.6226725,12.974,CANDIDATE
5726910,5750.0,0.965,297.35278,40.958141,14.539,133.83385,0.2234,1.17,2.43142974,2.713,CANDIDATE
1718958,5925.0,1.035,290.91934,37.28717,12.801,132.92,0.644,0.85,1.41975831,1.429,CANDIDATE
6428794,5171.0,0.801,286.60889,41.889339,14.566,201.8055,0.754,2.21,169.135056,8.931,CANDIDATE
3228825,6454.0,1.587,289.76492,38.38345,12.028,132.2174,0.415,0.88,0.73095491,2.206,FALSE POSITIVE
4673628,5570.0,0.899,296.40375,39.722649,14.368,132.06462,1.217,23.51,3.951383138,1.0582,CANDIDATE
11401767,6056.0,1.209,291.2562,49.258949,14.881,134.66167,0.954,1.83,6.84978728,4.919,CONFIRMED
3852872,4965.0,1.708,292.13876,38.94154,13.026,188.5556,0.158,1.87,80.769893,4.2,CANDIDATE
9099950,6486.0,2.308,295.60934,45.484451,12.845,132.30056,0.715,2.86,1.111362442,6.24,FALSE POSITIVE
9718066,4657.0,0.67,294.94858,46.438641,12.485,158.82431,0.863,0.79,28.9060526,3.099,CONFIRMED
9272070,6201.0,0.989,287.63547,45.716061,15.353,135.88389,0.353,1.45,8.10503551,4.459,CONFIRMED
5088400,5550.0,0.878,288.397,40.213188,15.247,139.73416,0.249,1.67,8.82715783,2.019,CONFIRMED
4669402,6007.0,1.06,295.53394,39.762249,14.034,227.3054,1.017,6.64,143.196381,10.424,FALSE POSITIVE
3757407,6729.0,4.099,294.09555,38.885059,12.972,132.0565248,0.043,4.35,9.089151782,3.1886,FALSE POSITIVE
4769931,5448.0,0.734,297.34418,39.88501,13.907,133.07604,0.657,1.04,1.87886973,3.876,FALSE POSITIVE
9220612,5390.0,0.78,292.79333,45.628262,15.278,132.21831,0.634,1.03,0.979161676,2.942,FALSE POSITIVE
9086154,5799.0,1.191,290.83389,45.43565,13.841,224.9887,0.349,2.36,225.26213,14.459,CANDIDATE
6806695,5437.0,0.759,298.90161,42.212799,14.663,131.64426,0.009,0.87,0.855922327,1.514,FALSE POSITIVE
3858943,6370.0,1.106,293.70847,38.958012,13.812,154.8736,0.741,1.53,25.9528725,12.434,FALSE POSITIVE
11970988,5240.0,0.923,295.52948,50.370399,13.506,133.04857,0.067,0.69,2.31482311,2.127,CANDIDATE
10858803,4754.0,0.821,290.73364,48.207378,15.611,132.33436,0.013,1.13,0.952374508,3.006,FALSE POSITIVE
6129694,7843.0,2.909,293.71811,41.430939,13.205,132.2026,0.991,2.07,0.936751792,5.658,FALSE POSITIVE
5957181,3994.0,0.554,290.79037,41.26461,15.646,264.7706,0.2607,2.27,393.34331,9.481,FALSE POSITIVE
7601918,6234.0,1.66,289.98096,43.299492,12.696,131.67283,0.017,1.12,0.621361411,1.0628,FALSE POSITIVE
6119877,,,290.6102,41.470402,15.974,260.3057733,,,250.23760741,16.58,FALSE POSITIVE
6792908,6726.0,1.258,295.96259,42.200256,13.264,136.6142,0.591,1.25,10.778313,5.256,CANDIDATE
7211879,5931.0,0.845,295.16098,42.799129,15.349,131.7595,0.161,0.91,0.594310785,0.9994,FALSE POSITIVE
8087812,5973.0,1.305,288.07648,43.958488,13.694,132.3793,0.973,1.73,27.2106807,10.515,CANDIDATE
4863956,5519.0,4.368,298.51794,39.924438,12.846,134.1491,0.7702,3.87,4.31978105,7.204,FALSE POSITIVE
10534155,5776.0,1.455,291.50122,47.74773,13.404,133.40886,1.158,26.6,4.32710895,1.387,CANDIDATE
5308537,5825.0,1.291,299.53479,40.477779,12.515,143.22024,0.353,1.06,14.2651545,3.601,CANDIDATE
6350882,6039.0,0.951,287.04236,41.752209,15.744,136.00785,0.08,1.47,5.04404366,1.682,CANDIDATE
5281113,6292.0,1.873,293.58087,40.427471,13.352,131.64123,0.381,1.81,11.17931581,3.103,CONFIRMED
7847104,6060.0,2.106,298.94785,43.539711,12.923,132.74087,0.485,1.17,1.284991846,2.274,FALSE POSITIVE
3450040,5632.0,0.904,293.05408,38.54179,14.391,131.64332,0.033,0.88,1.166960319,1.6823,CANDIDATE
3347807,5792.0,2.183,292.85916,38.431931,12.092,445.8295,0.733,2.2,324.18028,18.15,FALSE POSITIVE
8487805,5325.0,0.75,288.94131,44.593922,15.049,131.73991,0.348,0.69,0.530959357,2.417,FALSE POSITIVE
9456281,4236.0,0.539,287.80502,46.00116,15.397,132.00161,0.07,0.8,0.701944362,0.641,CANDIDATE
5129453,4483.0,0.731,298.98502,40.203709,15.745,133.06692,0.007,1.23,3.05772668,1.819,CANDIDATE
7918478,5396.0,0.702,299.66617,43.619469,15.96,133.092,0.755,2.35,9.9092109,2.552,CANDIDATE
3336845,5418.0,0.782,289.97617,38.450489,13.681,132.09898,0.644,0.77,0.996864568,1.098,FALSE POSITIVE
3645282,5645.0,0.951,291.3591,38.71891,14.42,131.61938,0.547,0.7,0.673684895,1.161,FALSE POSITIVE
6026924,6237.0,2.295,285.96872,41.363564,12.561,138.762,0.579,2.44,56.644452,16.551,CONFIRMED
6525280,5774.0,0.825,292.74493,41.93486,13.388,131.60513,0.559,0.56,1.710319812,2.983,FALSE POSITIVE
4861784,5497.0,0.839,298.03653,39.90601,15.993,136.8349,0.08,1.61,5.62978034,5.847,FALSE POSITIVE
5876360,5780.0,1.0,291.81998,41.112476,17.172,132.138232,1.111,45.89,1.050852976,1.6788,FALSE POSITIVE
9509343,5248.0,0.943,282.76062,46.177841,14.93,135.6101,0.011,1.21,6.39269778,2.138,CANDIDATE
3732972,4971.0,14.678,286.97745,38.898762,13.254,131.99063,0.47,12.65,1.540398683,1.5676,FALSE POSITIVE
3244792,6021.0,0.819,293.85065,38.397751,14.803,134.50122,0.104,0.99,3.0570982,3.571,CONFIRMED
8743082,5993.0,1.042,287.25095,44.946308,15.413,236.672,0.0035,2.39,365.25921,13.74,FALSE POSITIVE
7673841,5767.0,1.135,288.66077,43.36808,13.455,138.58644,0.562,0.78,7.87845756,3.912,CANDIDATE
9142742,6148.0,1.615,286.05939,45.516804,13.473,175.6195,0.9082,3.52,372.72688,12.751,FALSE POSITIVE
6891513,5798.0,0.941,298.79892,42.35339,15.579,140.8334549,1.973,101.71,9.9398272,4.1198,FALSE POSITIVE
4579598,6241.0,1.131,296.11276,39.611599,13.789,131.6286,0.409,1.24,0.866346,2.011,FALSE POSITIVE
7777522,5792.0,0.864,298.87418,43.440891,15.766,131.88274,0.651,1.21,0.885129679,3.156,FALSE POSITIVE
9305012,9189.0,2.692,299.83664,45.780731,11.96,160.0479,0.4491,6.33,56.898749,3.522,FALSE POSITIVE
9597729,6032.0,0.929,295.54755,46.287682,14.84,131.5167,1.124,14.0,0.438153876,1.3885,FALSE POSITIVE
11390109,6251.0,1.119,284.22879,49.294189,15.244,178.4393,0.1165,3.33,398.40957,11.486,FALSE POSITIVE
5078025,5904.0,0.867,283.72379,40.23756,15.034,131.87824,0.985,1.34,0.696286519,3.194,FALSE POSITIVE
1724719,6174.0,1.318,292.20471,37.221218,13.96,133.35814,0.896,1.69,5.79179934,3.474,CONFIRMED
8120608,3751.0,0.443,298.65271,43.955021,14.625,176.82285,0.909,1.18,129.945392,5.786,CONFIRMED
11968463,6325.0,1.112,294.33847,50.33654,15.212,154.9434,0.854,2.19,27.9040511,5.346,CANDIDATE
5026326,6006.0,1.114,295.67188,40.18037,15.012,132.3377,0.644,1.58,1.39772545,4.129,FALSE POSITIVE
5471574,6550.0,1.59,297.68881,40.643661,13.398,134.0396,1.9583,168.91,12.4246697,44.07,FALSE POSITIVE
5512580,5750.0,0.882,283.72955,40.789028,15.371,281.6723,0.0358,2.2,383.00806,9.71,FALSE POSITIVE
11670599,6335.0,1.072,296.12457,49.726669,14.263,131.55971,0.507,0.91,0.847588864,2.246,FALSE POSITIVE
6359820,6029.0,0.956,290.35706,41.76162,15.027,347.0408,0.1599,1.84,331.81534,10.56,FALSE POSITIVE
11872139,6619.0,3.05,295.77768,50.149025,13.306,132.01087,0.242,1.62,1.75649346,3.429,FALSE POSITIVE
5436161,5136.0,0.612,287.75916,40.65704,14.999,131.954907,1.3275,24.39,0.644322147,0.893,CANDIDATE
